Sector,#,Name,Lat-Long,2023,2022,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,,,,,,,,,,,,,
East,136,E Burnside & 97th Ave/I-205 Bike Path,"45.522717203459976, -122.56363873167838", - ,285,410,600,695, - ,655,830,430,750, - ,580,465,450, - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,138,SE Milwaukie & Mitchell,"45.48567024732336, -122.64969488528199",200,270,430,520,700,485,640,680,775, - ,755,890,635,765, - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,140,SE Division & 96th,"45.50451307102471, -122.56324720523808", - ,70,65,145,125,165,180,190,155,195,195,160,170,215, - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,141,SE Division & 122nd,"45.50410955474345, -122.53765004517219",155,95,125,175, - ,255,290,335,500,370, - ,360,185,275, - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,142,SE Powell & 122nd,"45.496999628711016, -122.53763318750126",165,140,170,180,200,150,245, - ,285,345,235,270,215,325, - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,143,SE Powell & 162nd,"45.49474322660159, -122.4966708740084",30,50,125,50, - ,100, - ,100,135,120, - ,80,215,160, - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southwest,144,SW Humphrey Blvd & Patton  ,"45.50225433362367, -122.71315954517216",260,270,265,365,200,355,170,350,305,545,480,435,350,370, - ,235, - , - , - , - , - , - ,,,,,,,,,,,,,
Southwest,145,SW Terwilliger & Westwood,"45.48296886001291, -122.68360884120129",445,540,610,830,750,730,925,765,865,710,965,905,730, - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,146,SW Broadway & Montgomery,"45.51201358623295, -122.68357026244914",330,235,450,405,390,540,"1,000",860, - ,"1,180","1,300","1,010","1,075", - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,147,SW Harvey Milk & 9th,"45.52168883476179, -122.68005193167836",415,400,810,720,730,"1,080","1,120",835,960,785,755, - ,665, - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,148,SW Park & Oak,"45.522218352292704, -122.67911920284263",340,360,585,570,875,785,805,710,755,775,760,645, - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,149,SE Center & 52nd,"45.49386856729044, -122.60902567400838", - ,570,710,700,660,745,665,330,415,450, - ,280,355, - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,150,SE Holgate & 112th,"45.489724664523514, -122.54801700284426",70, - ,160,75,140,165,155,210,215,210,150,165,220, - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,151,SE Market & 130th,"45.51158032395787, -122.5299792740077",140,115,115,100,120,160, - , - ,170,290,205,360,250, - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,152,SE Main & 96th (East side),"45.51401216649968, -122.56418411421389",165, - ,160,160,125,160, - , - ,345,210, - ,225,155, - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,153,NE Glisan & 28th,"45.52643688904381, -122.6372285316781",420,535,715,760,"1,000","1,065","1,185","1,330","1,280","1,335","1,310","1,385", - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
North,154,N Concord & Willamette,"45.56190711274924, -122.68482254516952", - , - ,650,465,600,700,545,575, - , - ,625,440, - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
North,155,N Bryant & Wabash,"45.573587330659954, -122.70279401633314",245,255,280, - ,235,350,220, - ,285,215,235,125,195, - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,156,SW Broadway & Main,"45.5166587825114, -122.68108043167861",600,610,760,540,"1,020",810,950,"1,440","1,195","1,175","1,255",795, - ,"1,405", - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,157,SW Naito & Clay,"45.51211467947603, -122.67553514517185",260, - ,795,"1,010",740,735,"1,110", - ,865,975, - , - ,"1,125",680, - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,158,SW Main & 9th,"45.51706707433783, -122.68266268594509",255,145,270,375,180,435,395,640,570,530, - , - ,635,640, - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,159,SW Park & Market,"45.51380866708052, -122.68433947806682", - ,270,245,305,360,525,370,340,290,320,365,325, - ,475, - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,160,SE Clinton & 13th,"45.503468393173854, -122.65272930284361","1,755","1,725","2,790","2,715","2,990","2,480","1,675",990,365,"1,020","1,030",855,695, - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,161,NW Hoyt & Broadway,"45.5273073674171, -122.67763145767137", - , - , - ,"2,605","2,835","2,865","2,940","2,870","2,480","2,600","2,405",580,"1,915", - , - , - , - , - , - , - ,"1,580",200,,,,,,,,,,,,,
City Center,162,NW Broadway & Couch,"45.52374412077381, -122.6774840028426", - ,975, - ,"2,000","1,755","1,960","2,260","2,330","1,910","1,540","1,870","1,785","1,815", - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northwest,163,NW Johnson & 14th,"45.52856517434683, -122.68535450284242",500,665, - ,"1,265","1,300","1,395","1,155","1,150","1,145","1,075","1,035","1,030","1,055", - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,164,SW Burnside & 13th/Stark,"45.522883137115436, -122.68416710831427", - , - ,410,345,400,450,525,660,405,540,435,460,480, - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
North,165,N Central & N Burr,"45.58900903087162, -122.74127536051077",170,170,160,100,105,165,180,150,140,150,150,110, - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
North,166,N Wabash & N Halleck,"45.58263885328706, -122.70266124516831",210, - ,135, - ,180,170,170, - ,125,110,85,125, - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
North,167,N Bryant & Concord,"45.573512560960445, -122.68425527400458", - ,135,140,245,235,220,185,200,270,170, - ,200, - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,168,NE Holman & 27th,"45.56819943860093, -122.63817318934748",545,455,305,340,355,570,425,515,520,420, - ,280, - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,169,NE Klickitat & 27th,"45.54669094367353, -122.6380755316772", - , - , - ,310,315,600,410,450,470,510, - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,170,SE Mill & 87th,"45.510025578080636, -122.57409146051455",315,155,230,205,225,280,285,255,285,210,205,415, - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,171,SE Holgate & 100th,"45.48981706458506, -122.5609187028443",60,90,150,115,205,110,200,250,235,290,175,155, - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,172,SE Bush & 122nd,"45.49441868833924, -122.53770073167985",125,120, - ,285,175,195,180,205,230,220,235,205, - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,173,SE Umatilla & 19th,"45.46286587148819, -122.64506910284558", - ,175,510,865,800,825,"1,060",795,"1,085","1,310",915,870, - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,174,SE Spokane & 15th,"45.465008722071616, -122.65099660134523",285,325, - ,365,365,370,565, - ,515,675,550,260, - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southwest,175,SW Illinois & 45th,"45.478614834776664, -122.72315917398774",60,35,35,25,40, - ,35,60,65,30,80,45, - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Bridge,176,Morrison Bridge ,"45.517743648382606, -122.66963264848543",225,225,630,730,655,"1,085","1,245",805,785,860, - ,755, - , - , - ,45, - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,200,SW Broadway & 6th (S of I405),"45.507092479722324, -122.684257067109",475, - ,720,760,845,755,"1,050",995,"1,055","1,585","1,125","1,405","1,025","1,090", - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,201,NE Alberta & 72nd,"45.55905722830141, -122.5889370374628",165,155,215,165,155,115,140,115,135,130,155,70, - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
North,202,N Chautauqua & Willis,"45.58398926511723, -122.70792740357399", - ,90, - , - ,110,155,35,125,120,130, - ,125, - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,203,7th & Morris,"45.544650388397486, -122.65858788153896",730, - ,795,655,630,"1,180", - ,880,755,880,755, - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
North,204,N Skidmore and Michigan  ,"45.554634039187555, -122.6755187314323",430, - , - ,810,780,595,660,670,715,735,830, - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
North,205,N Michigan and Rosa Parks  ,"45.56988325494116, -122.67688954400919", - ,560, - ,660,680,770,785,735,670,550,475, - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southwest,206,SW Multnomah & 25th,"45.465505666436215, -122.70249402816205",150,145, - ,245,285, - ,175,300,260,270,415, - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southwest,207,SW Capitol Hwy & 35th,"45.4680535873175, -122.71286469488996",180,190,125,170,155,190,245,180,220,80,240, - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,208,NE Cully & Alberta  ,"45.559096121039445, -122.5977928601656",240,170, - ,390, - ,275,265,345,230,185,250, - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,209,Prescott & I-205,"45.55539860099297, -122.56745663431641",170,175,140,200,145,245,185,230,220,350,70, - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,210,102nd & Pacific,"45.52897465024441, -122.55810575182153",245, - ,130, - , - , - , - ,255,295,250,185, - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,211,SE Steele I-205 Overpass,"45.48451557757747, -122.56608410509995",185,140,300,435,405,585,525,650,620,515,75, - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,212,SE Woodstock & 52nd,"45.47913446556711, -122.60873450456737",400,455,345,655,615,710,640,605,440,595,450, - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,213,NE Holladay & 7th,"45.52998172982266, -122.65861791475479",935,305,815,945,840,935,965,905, - ,"1,140",835, - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,214,S River Pkwy & River Dr,"45.50720158840862, -122.67426009687001", - ,170,115,165,200,200,265,"1,250","1,170",870, - , - , - , - ,745, - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,215,SW Naito at Morrison Bridge  ,"45.518623747602575, -122.67183339975118","1,405", - ,"3,100","3,390","2,555", - ,"1,430", - ,900,"1,020", - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,216,SW Harvey Milk & 4th,"45.52051407602484, -122.6754737461578", - ,560, - ,"1,930","2,325","2,000","2,230","1,920","2,230","1,835", - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,217,SW Jackson/Lincoln & 5th,"45.50880924563848, -122.68295495252448",140,200, - , - ,330,300,460,320,265,385, - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,218,SW Oak & 3rd,"45.520882187857495, -122.67404102980032", - ,330,"1,260","1,225","1,695","1,540","1,655","1,285","1,345","1,185", - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,219,SE Springwater Trail & SE 92nd,"45.470878071178404, -122.56860637139319", - ,400,540,590,695,970,690,755,855,"1,050", - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,220,SE Springwater Trail & SE 101st,"45.47557072850005, -122.55980554379325",320, - ,565,385,605,645,745,685,645,805, - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,221,SE Bush & 102nd,,75,75, - ,60,20,85,50,95,50,45, - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,222,SE Mill & 148th,"45.51019181403586, -122.51072952698593",95,90,120,95,150,165, - ,145, - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,223,SE Main & 162nd,"45.51365761683846, -122.49654846904183",135,65,110,150,145,75,150,110,180,125, - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,224,E Burnside & NE 86th,"45.52274004593274, -122.5750267547981",335,310,390,405,415,370,480,555,355,580, - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,225,NE Klickitat & 38th,"45.54697690345932, -122.62386136551743",750,875,895,935,930,880,"1,000",955,975,690, - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,226,NE Klickitat & 57th,"45.54688016173802, -122.60456533557964",360,425,420,710,475,460,345,645,470,505, - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,227,NE Hancock & 47th,"45.536479680498694, -122.61497818170876",480,645,820,815,735,855,910,780,725,680, - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,228,NE Couch & 6th,"45.52360592414677, -122.65969856729173",475,505,"1,180","1,485","1,860","1,715","1,860","1,725","1,605","1,300", - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,229,NE Holman & Grand,,215, - , - ,265,240,270,260,270,210,175, - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,230,NE Marine Dr Trail & 33rd,"45.60038765174699, -122.63527015473383",125, - ,200,250,315,220,320, - ,265,350, - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
North,231,N Going & Vancouver  ,"45.55601335052039, -122.6680611671184","1,175", - ,"3,105","2,980","3,390","3,635","3,480","2,930","3,625","3,225", - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
North,232,N Going & Williams,"45.55638998504871, -122.66674795353723","1,605","1,875", - ,"1,685","3,840","3,600","3,915","3,595","3,850","2,870", - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
North,233,N Denver & Terry  ,"45.579520178196354, -122.68688148637817",135,225,295,310,345,425,605,360,380,355, - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
North,234,N Willamette Blvd & Carey (to Trail)  ,"45.58191796468963, -122.74003337275691",605,585,700,620,765,830,890, - ,695,935, - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northwest,235,NW Couch & 14th,"45.523597947129815, -122.68515713823969", - , - ,740,815,690,765,650,555,410,525, - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northwest,236,NW Raleigh & 14th,"45.534266795616325, -122.6855429132071",130, - , - ,320,335,400,405,320,200,220, - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northwest,237,NW Overton & 19th,"45.5320645089968, -122.69057452212182",340, - ,960,555,660,515,595,695,595,500, - , - , - , - , - , - , - , - , - , - ,140, - ,,,,,,,,,,,,,
Northwest,238,NW Marshall & 14th,"45.530718405911685, -122.68544339417203",820,690,780,"1,090","1,170","1,075","1,150",690,"1,020",865, - , - , - , - , - , - ,140, - , - , - ,85,120,,,,,,,,,,,,,
Northwest,239,NW Marshall & 18th,"45.53067642811744, -122.68951790766668",395, - ,645,695,770,665,635,585,660,655, - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northwest,240,NW Marshall & 19th,"45.53064274472646, -122.69051156403987",365,375,545,720,635,625,660,490,590,540, - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,241,SE Springwater Trail (S of Ivon)  ,,"2,115","1,895","2,680","3,275","2,915","2,880","3,080","3,020","2,980","2,820", - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,242,E Burnside & SE 6th,"45.52290682980603, -122.659729742309",695, - ,"1,740","1,855","2,100","2,140","2,210","2,165","1,885","1,940", - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,243,E Burnside & 12th & Sandy,"45.52288707166808, -122.65363805518467",300,620,855, - ,750,"1,455","1,645","1,630","1,675","1,635", - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,244,SE Clinton & 34th,"45.50353788262253, -122.62957500294405","2,190","1,985","2,695","2,820","2,995","2,565","2,510","2,315","2,315","2,545", - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,245,SE Ladd & 20th/21st,"45.504833477716794, -122.64507967590968",805,820,"1,520","1,815","1,845","2,260","2,260","2,780","3,025","2,880", - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,246,SE Salmon & 28th,"45.514278448650074, -122.63708815103652", - , - ,"1,040","1,095","1,050","1,150","1,075","1,175","1,145","1,160", - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,247,SE Taylor & 53rd,"45.5153926548894, -122.60886495013631",525,530,380,355,400,440,435,255,245,215, - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,248,SE Flavel & 52nd,"45.46761488829155, -122.61001284980685",155,170, - ,205,200,175,240,200,225, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,249,SE Flavel & 87th,"45.46847625585461, -122.57403022451295",105,80,125,140,160,190, - ,290, - ,180, - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,250,SE Woodstock & 87th,"45.47927271426243, -122.57345967109826",45,105,95,120,145,160,110,190, - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,251,SE Brooklyn & 85th,"45.50048555747926, -122.57502040410098",65,30, - ,45,65,130,65,130,160,75, - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,252,SE Lincoln & 52nd,"45.50802114098679, -122.60905984744133", - ,"1,175","1,490","1,235","1,295","1,420","1,520","1,120","1,105","1,205", - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,253,SE Caruthers & Eastbank Esplanade,"45.50587922352748, -122.66404478502255","2,010","1,430","3,430","3,260","3,280","3,155","2,760","2,195", - ,"2,940", - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,254,NE Killingsworth & Cully,"45.56270859406307, -122.5942002230172",100, - , - ,90,185,145, - ,220,160,265,195,140, - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,255,SW Naito & Ankeny,"45.5224997166292, -122.67031695282667","1,675", - ,"3,165","2,720","3,195","2,235","2,275","1,875","1,835","1,685", - , - , - ,840, - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,256,SE Caruthers & 4th,"45.50585938538033, -122.66195654405915","3,415","3,445", - , - ,"2,085","6,030","4,525","3,625","3,470", - , - , - , - , - , - , - , - , - , - , - ,125,165,,,,,,,,,,,,,
Southeast,257,SE Division & 60th,"45.505344312729214, -122.60116628900776",240,255,280,385,365,570,420,400,495, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
North,258,N Going & Concord  ,"45.556315647586, -122.68487618862083",310, - ,490,600,540,325,210,360, - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,259,NE Multnomah & 21st,"45.53144912205083, -122.64487051143404",940,"1,260","1,645","2,135","1,895","1,500","1,700", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,260,NE Halsey & 128th,"45.53346944150541, -122.53115072692569",20,5,15,5,30,50,55,105, - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,261,NE Alderwood & 82nd,"45.57582668236317, -122.57767859797578",25, - , - ,145,50,60, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,262,NE Multnomah & 11th,"45.53147203913959, -122.65457858893544",480,620,"1,200","1,210","1,300",815,"1,045", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,263,NE Rodney & Morris  ,"45.544568437146566, -122.66412764811285",625,535,790,875,830,860,630,730, - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northwest,264,NW Everett & 19th,"45.52490154189405, -122.69031776800998", - ,345,750,685,825,875,"1,130", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,265,SE Holgate & 17th,"45.490343555842365, -122.64838356774422",385,405,280,525,795,750,620,335, - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,266,SE Division & 75th/76th,"45.505385166408054, -122.58548814980826",240,215,405,405,470,450,530, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,267,SE Stark & 76th,"45.51915210187447, -122.58525190288233",155,270,150,210,130,205,155,160, - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,268,SE Bybee & 19th,"45.47388917192969, -122.64574689128096",475,440,580,890,400,505,370,405, - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,269,SE Woodstock & 28th,"45.47874050178606, -122.63441092270828",410,390,300,275,355,520,495,495, - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,270,SE Foster & 67th,"45.48861760984599, -122.59433035774668",480,455,435,325,300,435,415,425, - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,271,SW Columbia & 14th,"45.51641657002313, -122.6887502382046",140, - , - ,210,215,225,305, - , - , - , - , - , - , - , - , - , - , - , - , - , - ,200,,,,,,,,,,,,,
City Center,272,SW Salmon & 14th,"45.51907498400476, -122.68725447395833", - ,175, - ,495,440,460,470,590, - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,273,SW Jefferson & 12th,"45.516579906407806, -122.68631547395859",285,325, - ,310,475,630,640,450, - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,274,SW Lincoln & 1st,"45.507999376606655, -122.67970500279483",265,305,565,540,655,635,575,525, - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,275,NE Tillamook & 7th,"45.53783132630075, -122.65861667395744",870,"1,210","1,810","1,810","2,145","2,045","2,145","2,475", - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,276,SE 17th @ Powell over-crossing,"45.50006133413592, -122.64848979682056",625,635,"1,355","1,185","1,225","1,275",690, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,277,NE Alameda & 57th,"45.542162427932354, -122.6045611739571",380,405,355,575,580,465,430, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,278,S River Pkwy/Harrison & Harbor path,"45.507379933795754, -122.67574565377708","1,205", - , - , - ,"2,225","2,230","2,350", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,279,NW Couch & 3rd,"45.523814620681414, -122.6734089739581", - , - , - ,"1,520","1,560","1,540","1,490", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,280,NE Halsey & 42nd,"45.53374636295494, -122.62033718930137",240,130,315,455,390,380, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,281,W Burnside & 3rd Ave,"45.523152969887136, -122.67337980279409", - , - ,320,925,"1,130","1,075", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,282,SW Harvey Milk & 2nd Ave,"45.519956484593706, -122.67346214512234", - ,620,"1,915","2,230","2,460","2,070", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,283,NW Couch & 2nd Ave,"45.52384233744557, -122.6724021739581",520, - ,"1,050", - ,"1,225","1,365", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,285,SE Holgate & 128th,"45.48958092829202, -122.53241400279569", - , - , - ,100,80,120, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,286,NE Halsey & 106th,"45.53345474721886, -122.55355670279361",100,140,210,115,145,160, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
North,287,N Lombard & Bruce  ,, - , - , - , - ,80, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,288,SE Salmon & 29th,"45.514268098823955, -122.63614498930247",730,855,"1,190","1,005","1,345","1,175", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,289,SE Ankeny & 30th,"45.522080469027316, -122.63398510279411","1,485","1,240","1,910","2,050","1,330","1,525", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,290,NE Glisan & 30th,"45.52641645609843, -122.63448644512191",725,535,840,535,775,445, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,291,NE Tillamook & 26th,"45.537393511184135, -122.63911877395732","1,265","1,300","1,635","1,575","1,365","1,185", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,292,NE Klickitat & 26th Ave,"45.54667361614572, -122.63907987395696",765,420,485,635,465,280, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,293,NE Skidmore & 32nd Ave,"45.55429413290258, -122.63279467395662", - , - ,280,295,305,235, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,294,SE Franklin & 26th Ave,"45.49910069044946, -122.63964340279526",315, - , - , - ,480,725, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Northeast,295,NE Rodney & Bryant  ,, - , - , - , - ,35,50, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southwest,296,SW Miles & 60th,"45.471546128532886, -122.73839553163252",70,65,30,30,30,40, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,297,NE Tillamook & 108th,"45.53750734109786, -122.55158940279338",15, - ,25,50,105,35, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,298,NE Glisan & 108th,"45.52623328878707, -122.55150860279396",115, - ,35,35,90,95, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
East,299,NE Holladay & 122nd,"45.53021973914996, -122.5377083316297",165,125,180,135,115, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
City Center,300,SW Naito & Salmon  ,"45.51541686368546, -122.67358474512245","1,935","1,565","4,355","3,745","4,145", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
Southeast,301,SE Lafayette & 21st,"45.49705911162232, -122.64466047395948",500,520, - , - ,915, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,
